中文名稱,檸檬薄荷,英文名稱,Lemon Balm,,,,,,,,,,
中文名稱,薄荷,英文名稱,Mint,,,,,,,,,,
中文名稱,馬約蘭花薄荷,英文名稱,Marjoram,,,,,,,,,,
中文名稱,牛至,英文名稱,Oregano,,,,,,,,,,
中文名稱,迷迭香,英文名稱,Rosemary,,,,,,,,,,
中文名稱,藍花鼠尾草,英文名稱,Mealy Sage,,,,,,,,,,
中文名稱,鼠尾草,英文名稱,Salvia officinalis,Sage,,,,,,,,,
中文名稱,百裡香,英文名稱,Thyme,,,,,,,,,,
中文名稱,香港洋紫荊,英文名稱,Hong kong orchid tree,,,,,,,,,,
中文名稱,紅蝴蝶,英文名稱,Dwarf poiniciana,,,,,,,,,,
中文名稱,雙莢黃槐,英文名稱,Glossyshower senna,,,,,,,,,,
中文名稱,爆米花樹,英文名稱,Popcorn tree,,,,,,,,,,
中文名稱,黃槐,英文名稱,Cassia surattensis,,,,,,,,,,
中文名稱,豆科,英文名稱,Leguminosae,,,,,,,,,,
中文名稱,紫藤,英文名稱,e Chinese wisteria,,,,,,,,,,
中文名稱,百子花,英文名稱,African lily,,,,,,,,,,
中文名稱,細香蔥,英文名稱,Chive,,,,,,,,,,
中文名稱,蘆薈,英文名稱,Jojoba,,,,,,,,,,
中文名稱,武竹,英文名稱,asparagus,,,,,,,,,,
中文名稱,文竹,英文名稱,Asparagus fern,,,,,,,,,,
中文名稱,吊蘭,英文名稱,Spider ivy,,,,,,,,,,
中文名稱,鈴蘭,英文名稱,Lily of the Valley,,,,,,,,,,
中文名稱,香水百合,英文名稱,e lily,,,,,,,,,,
中文名稱,郁金香,英文名稱,tulip,,,,,,,,,,
中文名稱,細葉雪茄花,英文名稱,False heather,,,,,,,,,,
中文名稱,紫薇,英文名稱,Crape myrtle,,,,,,,,,,
中文名稱,夜合花,英文名稱,Coco magnolia,,,,,,,,,,
中文名稱,白玉蘭,英文名稱,Champacany puti,,,,,,,,,,
中文名稱,含笑花,英文名稱,Banana shrub,,,,,,,,,,
中文名稱,夏威夷朱堇,英文名稱,Hawaiian hibiscus,,,,,,,,,,
中文名稱,木堇,英文名稱,Rose of Sharon,,,,,,,,,,
中文名稱,白葉榕,英文名稱,chinese banyan,,,,,,,,,,
中文名稱,辟荔,英文名稱,Creeping fig,,,,,,,,,,
中文名稱,盆景榕樹,英文名稱,Ficus bonsai,,,,,,,,,,
中文名稱,天堂鳥,英文名稱,Bird of paradise,,,,,,,,,,
中文名稱,九重葛,英文名稱,Bougainvillea,,,,,,,,,,
中文名稱,茉莉,英文名稱,Jasmine,,,,,,,,,,
中文名稱,圓葉茉莉,英文名稱,Arabian jasmine,,,,,,,,,,
中文名稱,桂花,英文名稱,Fragrant olive,,,,,,,,,,
中文名稱,吊鍾花,英文名稱,lady's eardrops,,,,,,,,,,
中文名稱,文心蘭,英文名稱,dancing-lady orchid,,,,,,,,,,
中文名稱,台灣蝴蝶蘭,英文名稱,Formosan white moth orchid,,,,,,,,,,
中文名稱,蔓性椒草,英文名稱,Radiator plant,,,,,,,,,,
中文名稱,藍雪花,英文名稱,Cape leadwort,,,,,,,,,,
中文名稱,鐵線蕨,英文名稱,Deltamaiden hair fern,,,,,,,,,,
中文名稱,波士頓蕨,英文名稱,Boston fern,,,,,,,,,,
中文名稱,長葉鹿角蕨,英文名稱,Staghorn fern,,,,,,,,,,
中文名稱,馬齒牡丹,英文名稱,Rose moss,,,,,,,,,,
中文名稱,草莓,英文名稱,Strawberry,,,,,,,,,,
中文名稱,五瓣梅,英文名稱,Mume plant,,,,,,,,,,
中文名稱,玫瑰,英文名稱,Rose,,,,,,,,,,
中文名稱,重瓣梔子花,英文名稱,Cape jasmine,,,,,,,,,,
中文名稱,仙丹花,英文名稱,Chinese ixora,,,,,,,,,,
中文名稱,繁星花,英文名稱,Star cluster,,,,,,,,,,
中文名稱,金橘,英文名稱,Calamondin,,,,,,,,,,
中文名稱,檸檬,英文名稱,Lemon,,,,,,,,,,
中文名稱,金桔,英文名稱,kumquat,,,,,,,,,,
中文名稱,繡球花,英文名稱,French hydangea,,,,,,,,,,
中文名稱,金魚草,英文名稱,Snapdragon,,,,,,,,,,
中文名稱,五彩茉莉,英文名稱,Yesterday-today & tomorrow,,,,,,,,,,
中文名稱,五彩椒,英文名稱,Ornamental pepper,,,,,,,,,,
中文名稱,金蓮花,英文名稱,Nasturtium,,,,,,,,,,
中文名稱,茴芹,英文名稱,Anise,,,,,,,,,,
中文名稱,芫荽,英文名稱,Coriander,Cilantro,Chinese parsley,,,,,,,,
中文名稱,荷蘭芹,英文名稱,Parsley,,,,,,,,,,
中文名稱,大茴香,英文名稱,Fennel,,,,,,,,,,
中文名稱,龍吐珠,英文名稱,Bleeding-heart vine,,,,,,,,,,
中文名稱,馬櫻丹,英文名稱,Lantana,,,,,,,,,,
中文名稱,宿根美女櫻,英文名稱,Rose verbena,creeping,,,,,,,,,
中文名稱,葡萄,英文名稱,Grape,,,,,,,,,,











